b'id',b'key',b'value',b'type' 
b'2408381190',b'city',b'Palo Alto',b'addr'
b'2408381190',b'housenumber',b'158',b'addr'
b'2408381190',b'street',b'Charles Marx Way',b'addr'
b'2408381191',b'city',b'Palo Alto',b'addr'
b'2408381191',b'housenumber',b'158',b'addr'
b'2408381191',b'street',b'Mosher Way',b'addr'
b'2408381194',b'city',b'Palo Alto',b'addr'
b'2408381194',b'housenumber',b'159',b'addr'
b'2408381194',b'street',b'Charles Marx Way',b'addr'
b'2408381197',b'city',b'Palo Alto',b'addr'
b'2408381197',b'housenumber',b'160',b'addr'
b'2408381197',b'street',b'Charles Marx Way',b'addr'
b'2408381200',b'city',b'Palo Alto',b'addr'
b'2408381200',b'housenumber',b'1618',b'addr'
b'2408381200',b'street',b'Sand Hill Road',b'addr'
b'2408381202',b'city',b'Palo Alto',b'addr'
b'2408381202',b'housenumber',b'162',b'addr'
b'2408381202',b'street',b'Charles Marx Way',b'addr'
b'2408381204',b'city',b'Palo Alto',b'addr'
b'2408381204',b'housenumber',b'162',b'addr'
b'2408381204',b'street',b'Mosher Way',b'addr'
b'2408381207',b'city',b'Palo Alto',b'addr'
b'2408381207',b'housenumber',b'163',b'addr'
b'2408381207',b'street',b'Charles Marx Way',b'addr'
b'2408381211',b'city',b'Palo Alto',b'addr'
b'2408381211',b'housenumber',b'164',b'addr'
b'2408381211',b'street',b'Charles Marx Way',b'addr'
b'2408381215',b'city',b'Palo Alto',b'addr'
b'2408381215',b'housenumber',b'164',b'addr'
b'2408381215',b'street',b'Mosher Way',b'addr'
b'2408381218',b'city',b'Palo Alto',b'addr'
b'2408381218',b'housenumber',b'165',b'addr'
b'2408381218',b'street',b'Charles Marx Way',b'addr'
b'2408381222',b'city',b'Palo Alto',b'addr'
b'2408381222',b'housenumber',b'166',b'addr'
b'2408381222',b'street',b'Charles Marx Way',b'addr'
b'2408381226',b'city',b'Palo Alto',b'addr'
b'2408381226',b'housenumber',b'166',b'addr'
b'2408381226',b'street',b'Mosher Way',b'addr'
b'2408381229',b'city',b'Palo Alto',b'addr'
b'2408381229',b'housenumber',b'167',b'addr'
b'2408381229',b'street',b'Charles Marx Way',b'addr'
b'2408381233',b'city',b'Palo Alto',b'addr'
b'2408381233',b'housenumber',b'1704',b'addr'
b'2408381233',b'street',b'Oak Creek Drive',b'addr'
b'2408381236',b'city',b'Palo Alto',b'addr'
b'2408381236',b'housenumber',b'1725',b'addr'
b'2408381236',b'street',b'Sand Hill Road',b'addr'
b'2408381241',b'city',b'Palo Alto',b'addr'
b'2408381241',b'housenumber',b'1742',b'addr'
b'2408381241',b'street',b'Sand Hill Road',b'addr'
b'2408381244',b'city',b'Palo Alto',b'addr'
b'2408381244',b'housenumber',b'1812',b'addr'
b'2408381244',b'street',b'Sand Hill Road',b'addr'
b'2408381248',b'city',b'Palo Alto',b'addr'
b'2408381248',b'housenumber',b'200',b'addr'
b'2408381248',b'street',b'Durand Way',b'addr'
b'2408381251',b'city',b'Palo Alto',b'addr'
b'2408381251',b'housenumber',b'201',b'addr'
b'2408381251',b'street',b'Charles Marx Way',b'addr'
b'2408381255',b'city',b'Palo Alto',b'addr'
b'2408381255',b'housenumber',b'201',b'addr'
b'2408381255',b'street',b'Durand Way',b'addr'
b'2408381258',b'city',b'Palo Alto',b'addr'
b'2408381258',b'housenumber',b'201',b'addr'
b'2408381258',b'street',b'Mosher Way',b'addr'
b'2408381262',b'city',b'Palo Alto',b'addr'
b'2408381262',b'housenumber',b'201',b'addr'
b'2408381262',b'street',b'Swain Way',b'addr'
b'2408381266',b'city',b'Palo Alto',b'addr'
b'2408381266',b'housenumber',b'202',b'addr'
b'2408381266',b'street',b'Charles Marx Way',b'addr'
b'2408381269',b'city',b'Palo Alto',b'addr'
b'2408381269',b'housenumber',b'202',b'addr'
b'2408381269',b'street',b'Durand Way',b'addr'
b'2408381273',b'city',b'Palo Alto',b'addr'
b'2408381273',b'housenumber',b'202',b'addr'
b'2408381273',b'street',b'Mosher Way',b'addr'
b'2408381276',b'city',b'Palo Alto',b'addr'
b'2408381276',b'housenumber',b'202',b'addr'
b'2408381276',b'street',b'Swain Way',b'addr'
b'2408381280',b'city',b'Palo Alto',b'addr'
b'2408381280',b'housenumber',b'204',b'addr'
b'2408381280',b'street',b'Charles Marx Way',b'addr'
b'2408381284',b'city',b'Palo Alto',b'addr'
b'2408381284',b'housenumber',b'204',b'addr'
b'2408381284',b'street',b'Mosher Way',b'addr'
b'2408381287',b'city',b'Palo Alto',b'addr'
b'2408381287',b'housenumber',b'204',b'addr'
b'2408381287',b'street',b'Swain Way',b'addr'
b'2408381288',b'city',b'Palo Alto',b'addr'
b'2408381288',b'housenumber',b'205',b'addr'
b'2408381288',b'street',b'Charles Marx Way',b'addr'
b'2408381290',b'city',b'Palo Alto',b'addr'
b'2408381290',b'housenumber',b'205',b'addr'
b'2408381290',b'street',b'Durand Way',b'addr'
b'2408381293',b'city',b'Palo Alto',b'addr'
b'2408381293',b'housenumber',b'205',b'addr'
b'2408381293',b'street',b'Mosher Way',b'addr'
b'2408381296',b'city',b'Palo Alto',b'addr'
b'2408381296',b'housenumber',b'205',b'addr'
b'2408381296',b'street',b'Swain Way',b'addr'
b'2408381300',b'city',b'Palo Alto',b'addr'
b'2408381300',b'housenumber',b'206',b'addr'
b'2408381300',b'street',b'Charles Marx Way',b'addr'
b'2408381303',b'city',b'Palo Alto',b'addr'
b'2408381303',b'housenumber',b'206',b'addr'
b'2408381303',b'street',b'Durand Way',b'addr'
b'2408381306',b'city',b'Palo Alto',b'addr'
b'2408381306',b'housenumber',b'206',b'addr'
b'2408381306',b'street',b'Mosher Way',b'addr'
b'2408381309',b'city',b'Palo Alto',b'addr'
b'2408381309',b'housenumber',b'206',b'addr'
b'2408381309',b'street',b'Swain Way',b'addr'
b'2408381310',b'city',b'Palo Alto',b'addr'
b'2408381310',b'housenumber',b'207',b'addr'
b'2408381310',b'street',b'Durand Way',b'addr'
b'2408381311',b'city',b'Palo Alto',b'addr'
b'2408381311',b'housenumber',b'207',b'addr'
b'2408381311',b'street',b'Swain Way',b'addr'
b'2408381313',b'city',b'Palo Alto',b'addr'
b'2408381313',b'housenumber',b'208',b'addr'
b'2408381313',b'street',b'Charles Marx Way',b'addr'
b'2408381314',b'city',b'Palo Alto',b'addr'
b'2408381314',b'housenumber',b'208',b'addr'
b'2408381314',b'street',b'Durand Way',b'addr'
b'2408381315',b'city',b'Palo Alto',b'addr'
b'2408381315',b'housenumber',b'208',b'addr'
b'2408381315',b'street',b'Swain Way',b'addr'
b'2408381316',b'city',b'Palo Alto',b'addr'
b'2408381316',b'housenumber',b'209',b'addr'
b'2408381316',b'street',b'Charles Marx Way',b'addr'
b'2408381317',b'city',b'Palo Alto',b'addr'
b'2408381317',b'housenumber',b'209',b'addr'
b'2408381317',b'street',b'Durand Way',b'addr'
b'2408381318',b'city',b'Palo Alto',b'addr'
b'2408381318',b'housenumber',b'209',b'addr'
b'2408381318',b'street',b'Mosher Way',b'addr'
b'2408381319',b'city',b'Palo Alto',b'addr'
b'2408381319',b'housenumber',b'209',b'addr'
b'2408381319',b'street',b'Swain Way',b'addr'
b'2408381320',b'city',b'Palo Alto',b'addr'
b'2408381320',b'housenumber',b'210',b'addr'
b'2408381320',b'street',b'Charles Marx Way',b'addr'
b'2408381321',b'city',b'Palo Alto',b'addr'
b'2408381321',b'housenumber',b'210',b'addr'
b'2408381321',b'street',b'Durand Way',b'addr'
b'2408381322',b'city',b'Palo Alto',b'addr'
b'2408381322',b'housenumber',b'210',b'addr'
b'2408381322',b'street',b'Mosher Way',b'addr'
b'2408381323',b'city',b'Palo Alto',b'addr'
b'2408381323',b'housenumber',b'210',b'addr'
b'2408381323',b'street',b'Swain Way',b'addr'
b'2408381324',b'city',b'Palo Alto',b'addr'
b'2408381324',b'housenumber',b'211',b'addr'
b'2408381324',b'street',b'Charles Marx Way',b'addr'
b'2408381325',b'city',b'Palo Alto',b'addr'
b'2408381325',b'housenumber',b'211',b'addr'
b'2408381325',b'street',b'Durand Way',b'addr'
b'2408381326',b'city',b'Palo Alto',b'addr'
b'2408381326',b'housenumber',b'211',b'addr'
b'2408381326',b'street',b'Mosher Way',b'addr'
b'2408381327',b'city',b'Palo Alto',b'addr'
b'2408381327',b'housenumber',b'211',b'addr'
b'2408381327',b'street',b'Swain Way',b'addr'
b'2408381328',b'city',b'Palo Alto',b'addr'
b'2408381328',b'housenumber',b'212',b'addr'
b'2408381328',b'street',b'Charles Marx Way',b'addr'
b'2408381329',b'city',b'Palo Alto',b'addr'
b'2408381329',b'housenumber',b'212',b'addr'
b'2408381329',b'street',b'Durand Way',b'addr'
b'2408381330',b'city',b'Palo Alto',b'addr'
b'2408381330',b'housenumber',b'212',b'addr'
b'2408381330',b'street',b'Mosher Way',b'addr'
b'2408381331',b'city',b'Palo Alto',b'addr'
b'2408381331',b'housenumber',b'212',b'addr'
b'2408381331',b'street',b'Swain Way',b'addr'
b'2408381332',b'city',b'Palo Alto',b'addr'
b'2408381332',b'housenumber',b'213',b'addr'
b'2408381332',b'street',b'Charles Marx Way',b'addr'
b'2408381333',b'city',b'Palo Alto',b'addr'
b'2408381333',b'housenumber',b'213',b'addr'
b'2408381333',b'street',b'Durand Way',b'addr'
b'2408381334',b'city',b'Palo Alto',b'addr'
b'2408381334',b'housenumber',b'213',b'addr'
b'2408381334',b'street',b'Mosher Way',b'addr'
b'2408381335',b'city',b'Palo Alto',b'addr'
b'2408381335',b'housenumber',b'213',b'addr'
b'2408381335',b'street',b'Swain Way',b'addr'
b'2408381336',b'city',b'Palo Alto',b'addr'
b'2408381336',b'housenumber',b'214',b'addr'
b'2408381336',b'street',b'Charles Marx Way',b'addr'
b'2408381337',b'city',b'Palo Alto',b'addr'
b'2408381337',b'housenumber',b'214',b'addr'
b'2408381337',b'street',b'Durand Way',b'addr'
b'2408381338',b'city',b'Palo Alto',b'addr'
b'2408381338',b'housenumber',b'214',b'addr'
b'2408381338',b'street',b'Mosher Way',b'addr'
b'2408381339',b'city',b'Palo Alto',b'addr'
b'2408381339',b'housenumber',b'214',b'addr'
b'2408381339',b'street',b'Swain Way',b'addr'
b'2408381340',b'city',b'Palo Alto',b'addr'
b'2408381340',b'housenumber',b'215',b'addr'
b'2408381340',b'street',b'Charles Marx Way',b'addr'
b'2408381341',b'city',b'Palo Alto',b'addr'
b'2408381341',b'housenumber',b'215',b'addr'
b'2408381341',b'street',b'Durand Way',b'addr'
b'2408381342',b'city',b'Palo Alto',b'addr'
b'2408381342',b'housenumber',b'215',b'addr'
b'2408381342',b'street',b'Mosher Way',b'addr'
b'2408381343',b'city',b'Palo Alto',b'addr'
b'2408381343',b'housenumber',b'215',b'addr'
b'2408381343',b'street',b'Swain Way',b'addr'
b'2408381344',b'city',b'Palo Alto',b'addr'
b'2408381344',b'housenumber',b'216',b'addr'
b'2408381344',b'street',b'Charles Marx Way',b'addr'
b'2408381345',b'city',b'Palo Alto',b'addr'
b'2408381345',b'housenumber',b'216',b'addr'
b'2408381345',b'street',b'Durand Way',b'addr'
b'2408381346',b'city',b'Palo Alto',b'addr'
b'2408381346',b'housenumber',b'216',b'addr'
b'2408381346',b'street',b'Mosher Way',b'addr'
b'2408381347',b'city',b'Palo Alto',b'addr'
b'2408381347',b'housenumber',b'216',b'addr'
b'2408381347',b'street',b'Swain Way',b'addr'
b'2408381348',b'city',b'Palo Alto',b'addr'
b'2408381348',b'housenumber',b'217',b'addr'
b'2408381348',b'street',b'Charles Marx Way',b'addr'
b'2408381349',b'city',b'Palo Alto',b'addr'
b'2408381349',b'housenumber',b'217',b'addr'
b'2408381349',b'street',b'Mosher Way',b'addr'
b'2408381350',b'city',b'Palo Alto',b'addr'
b'2408381350',b'housenumber',b'248',b'addr'
b'2408381350',b'street',b'Mosher Way',b'addr'
b'2408381351',b'city',b'Palo Alto',b'addr'
b'2408381351',b'housenumber',b'248',b'addr'
b'2408381351',b'street',b'Swain Way',b'addr'
b'2408381352',b'city',b'Palo Alto',b'addr'
b'2408381352',b'housenumber',b'249',b'addr'
b'2408381352',b'street',b'Charles Marx Way',b'addr'
b'2408381353',b'city',b'Palo Alto',b'addr'
b'2408381353',b'housenumber',b'249',b'addr'
b'2408381353',b'street',b'Mosher Way',b'addr'
b'2408381354',b'city',b'Palo Alto',b'addr'
b'2408381354',b'housenumber',b'250',b'addr'
b'2408381354',b'street',b'Durand Way',b'addr'
b'2408381355',b'city',b'Palo Alto',b'addr'
b'2408381355',b'housenumber',b'250',b'addr'
b'2408381355',b'street',b'Swain Way',b'addr'
b'2408381356',b'city',b'Palo Alto',b'addr'
b'2408381356',b'housenumber',b'251',b'addr'
b'2408381356',b'street',b'Charles Marx Way',b'addr'
b'2408381357',b'city',b'Palo Alto',b'addr'
b'2408381357',b'housenumber',b'251',b'addr'
b'2408381357',b'street',b'Mosher Way',b'addr'
b'2408381358',b'city',b'Palo Alto',b'addr'
b'2408381358',b'housenumber',b'252',b'addr'
b'2408381358',b'street',b'Charles Marx Way',b'addr'
b'2408381359',b'city',b'Palo Alto',b'addr'
b'2408381359',b'housenumber',b'252',b'addr'
b'2408381359',b'street',b'Durand Way',b'addr'
b'2408381360',b'city',b'Palo Alto',b'addr'
b'2408381360',b'housenumber',b'252',b'addr'
b'2408381360',b'street',b'Mosher Way',b'addr'
b'2408381361',b'city',b'Palo Alto',b'addr'
b'2408381361',b'housenumber',b'252',b'addr'
b'2408381361',b'street',b'Swain Way',b'addr'
b'2408381362',b'city',b'Palo Alto',b'addr'
b'2408381362',b'housenumber',b'253',b'addr'
b'2408381362',b'street',b'Durand Way',b'addr'
b'2408381363',b'city',b'Palo Alto',b'addr'
b'2408381363',b'housenumber',b'253',b'addr'
b'2408381363',b'street',b'Mosher Way',b'addr'
b'2408381364',b'city',b'Palo Alto',b'addr'
b'2408381364',b'housenumber',b'253',b'addr'
b'2408381364',b'street',b'Swain Way',b'addr'
b'2408381365',b'city',b'Palo Alto',b'addr'
b'2408381365',b'housenumber',b'254',b'addr'
b'2408381365',b'street',b'Charles Marx Way',b'addr'
b'2408381366',b'city',b'Palo Alto',b'addr'
b'2408381366',b'housenumber',b'254',b'addr'
b'2408381366',b'street',b'Durand Way',b'addr'
b'2408381367',b'city',b'Palo Alto',b'addr'
b'2408381367',b'housenumber',b'254',b'addr'
b'2408381367',b'street',b'Mosher Way',b'addr'
b'2408381368',b'city',b'Palo Alto',b'addr'
b'2408381368',b'housenumber',b'254',b'addr'
b'2408381368',b'street',b'Swain Way',b'addr'
b'2408381369',b'city',b'Palo Alto',b'addr'
b'2408381369',b'housenumber',b'255',b'addr'
b'2408381369',b'street',b'Charles Marx Way',b'addr'
b'2408381370',b'city',b'Palo Alto',b'addr'
b'2408381370',b'housenumber',b'255',b'addr'
b'2408381370',b'street',b'Durand Way',b'addr'
b'2408381371',b'city',b'Palo Alto',b'addr'
b'2408381371',b'housenumber',b'255',b'addr'
b'2408381371',b'street',b'Mosher Way',b'addr'
b'2408381372',b'city',b'Palo Alto',b'addr'
b'2408381372',b'housenumber',b'255',b'addr'
b'2408381372',b'street',b'Swain Way',b'addr'
b'2408381373',b'city',b'Palo Alto',b'addr'
b'2408381373',b'housenumber',b'256',b'addr'
b'2408381373',b'street',b'Charles Marx Way',b'addr'
b'2408381374',b'city',b'Palo Alto',b'addr'
b'2408381374',b'housenumber',b'256',b'addr'
b'2408381374',b'street',b'Durand Way',b'addr'
b'2408381375',b'city',b'Palo Alto',b'addr'
b'2408381375',b'housenumber',b'256',b'addr'
b'2408381375',b'street',b'Mosher Way',b'addr'
b'2408381376',b'city',b'Palo Alto',b'addr'
b'2408381376',b'housenumber',b'256',b'addr'
b'2408381376',b'street',b'Swain Way',b'addr'
b'2408381377',b'city',b'Palo Alto',b'addr'
b'2408381377',b'housenumber',b'257',b'addr'
b'2408381377',b'street',b'Charles Marx Way',b'addr'
b'2408381378',b'city',b'Palo Alto',b'addr'
b'2408381378',b'housenumber',b'257',b'addr'
b'2408381378',b'street',b'Durand Way',b'addr'
b'2408381379',b'city',b'Palo Alto',b'addr'
b'2408381379',b'housenumber',b'257',b'addr'
b'2408381379',b'street',b'Mosher Way',b'addr'
b'2408381380',b'city',b'Palo Alto',b'addr'
b'2408381380',b'housenumber',b'257',b'addr'
b'2408381380',b'street',b'Swain Way',b'addr'
b'2408381381',b'city',b'Palo Alto',b'addr'
b'2408381381',b'housenumber',b'258',b'addr'
b'2408381381',b'street',b'Charles Marx Way',b'addr'
b'2408381382',b'city',b'Palo Alto',b'addr'
b'2408381382',b'housenumber',b'258',b'addr'
b'2408381382',b'street',b'Durand Way',b'addr'
b'2408381383',b'city',b'Palo Alto',b'addr'
b'2408381383',b'housenumber',b'258',b'addr'
b'2408381383',b'street',b'Mosher Way',b'addr'
b'2408381384',b'city',b'Palo Alto',b'addr'
b'2408381384',b'housenumber',b'258',b'addr'
b'2408381384',b'street',b'Swain Way',b'addr'
b'2408381385',b'city',b'Palo Alto',b'addr'
b'2408381385',b'housenumber',b'259',b'addr'
b'2408381385',b'street',b'Charles Marx Way',b'addr'
b'2408381386',b'city',b'Palo Alto',b'addr'
b'2408381386',b'housenumber',b'259',b'addr'
b'2408381386',b'street',b'Durand Way',b'addr'
b'2408381387',b'city',b'Palo Alto',b'addr'
b'2408381387',b'housenumber',b'259',b'addr'
b'2408381387',b'street',b'Mosher Way',b'addr'
b'2408381388',b'city',b'Palo Alto',b'addr'
b'2408381388',b'housenumber',b'259',b'addr'
b'2408381388',b'street',b'Swain Way',b'addr'
b'2408381389',b'city',b'Palo Alto',b'addr'
b'2408381389',b'housenumber',b'260',b'addr'
b'2408381389',b'street',b'Charles Marx Way',b'addr'
b'2408381390',b'city',b'Palo Alto',b'addr'
b'2408381390',b'housenumber',b'260',b'addr'
b'2408381390',b'street',b'Durand Way',b'addr'
b'2408381391',b'city',b'Palo Alto',b'addr'
b'2408381391',b'housenumber',b'260',b'addr'
b'2408381391',b'street',b'Mosher Way',b'addr'
b'2408381392',b'city',b'Palo Alto',b'addr'
b'2408381392',b'housenumber',b'260',b'addr'
b'2408381392',b'street',b'Swain Way',b'addr'
b'2408381393',b'city',b'Palo Alto',b'addr'
b'2408381393',b'housenumber',b'261',b'addr'
b'2408381393',b'street',b'Charles Marx Way',b'addr'
b'2408381394',b'city',b'Palo Alto',b'addr'
b'2408381394',b'housenumber',b'261',b'addr'
b'2408381394',b'street',b'Durand Way',b'addr'
b'2408381395',b'city',b'Palo Alto',b'addr'
b'2408381395',b'housenumber',b'261',b'addr'
b'2408381395',b'street',b'Mosher Way',b'addr'
b'2408381396',b'city',b'Palo Alto',b'addr'
b'2408381396',b'housenumber',b'261',b'addr'
b'2408381396',b'street',b'Swain Way',b'addr'
b'2408381397',b'city',b'Palo Alto',b'addr'
b'2408381397',b'housenumber',b'262',b'addr'
b'2408381397',b'street',b'Charles Marx Way',b'addr'
b'2408381398',b'city',b'Palo Alto',b'addr'
b'2408381398',b'housenumber',b'262',b'addr'
b'2408381398',b'street',b'Durand Way',b'addr'
b'2408381399',b'city',b'Palo Alto',b'addr'
b'2408381399',b'housenumber',b'262',b'addr'
b'2408381399',b'street',b'Mosher Way',b'addr'
b'2408381400',b'city',b'Palo Alto',b'addr'
b'2408381400',b'housenumber',b'262',b'addr'
b'2408381400',b'street',b'Swain Way',b'addr'
b'2408381401',b'city',b'Palo Alto',b'addr'
b'2408381401',b'housenumber',b'263',b'addr'
b'2408381401',b'street',b'Charles Marx Way',b'addr'
b'2408381402',b'city',b'Palo Alto',b'addr'
b'2408381402',b'housenumber',b'263',b'addr'
b'2408381402',b'street',b'Durand Way',b'addr'
b'2408381403',b'city',b'Palo Alto',b'addr'
b'2408381403',b'housenumber',b'263',b'addr'
b'2408381403',b'street',b'Mosher Way',b'addr'
b'2408381404',b'city',b'Palo Alto',b'addr'
b'2408381404',b'housenumber',b'263',b'addr'
b'2408381404',b'street',b'Swain Way',b'addr'
b'2408381405',b'city',b'Palo Alto',b'addr'
b'2408381405',b'housenumber',b'264',b'addr'
b'2408381405',b'street',b'Charles Marx Way',b'addr'
b'2408381406',b'city',b'Palo Alto',b'addr'
b'2408381406',b'housenumber',b'264',b'addr'
b'2408381406',b'street',b'Durand Way',b'addr'
b'2408381407',b'city',b'Palo Alto',b'addr'
b'2408381407',b'housenumber',b'264',b'addr'
b'2408381407',b'street',b'Mosher Way',b'addr'
b'2408381408',b'city',b'Palo Alto',b'addr'
b'2408381408',b'housenumber',b'264',b'addr'
b'2408381408',b'street',b'Swain Way',b'addr'
b'2408381409',b'city',b'Palo Alto',b'addr'
b'2408381409',b'housenumber',b'265',b'addr'
b'2408381409',b'street',b'Charles Marx Way',b'addr'
b'2408381410',b'city',b'Palo Alto',b'addr'
b'2408381410',b'housenumber',b'265',b'addr'
b'2408381410',b'street',b'Durand Way',b'addr'
